expected,actual,error,max_error,pass
-0.7782223700416855,-0.7782223700416855,0.0,7.782223700416855e-11,True
-0.4514319101677812,-0.4514319101677812,0.0,4.5143191016778123e-11,True
-0.21831900671696816,-0.21831900671696816,0.0,2.1831900671696816e-11,True
0.375199490228211,0.375199490228211,0.0,3.75199490228211e-11,True
0.08015622953185719,0.0801562295318572,1.3877787807814457e-17,8.01562295318572e-12,True
-1.1571313990127134,-1.1571313990127134,0.0,1.1571313990127135e-10,True
-0.027316490147241135,-0.02731649014724111,2.42861286636753e-17,2.7316490147241136e-12,True
-0.0784513571977351,-0.07845135719773505,5.551115123125783e-17,7.84513571977351e-12,True
-0.9920257367684334,-0.9920257367684334,0.0,9.920257367684335e-11,True
1.2634014587173983,1.2634014587173983,0.0,1.2634014587173982e-10,True
-0.2976979762375213,-0.2976979762375213,0.0,2.976979762375213e-11,True
0.5483287616026009,0.5483287616026009,0.0,5.483287616026009e-11,True
-0.5936559855997671,-0.5936559855997671,0.0,5.936559855997671e-11,True
0.03899757930732106,0.03899757930732106,0.0,3.899757930732106e-12,True
0.1362508979305433,0.1362508979305433,0.0,1.3625089793054329e-11,True
-1.153925136535858,-1.153925136535858,0.0,1.1539251365358581e-10,True
-0.8465306535028398,-0.8465306535028398,0.0,8.465306535028398e-11,True
-1.2053055685317906,-1.2053055685317908,2.220446049250313e-16,1.2053055685317906e-10,True
-0.27832238428441824,-0.2783223842844182,5.551115123125783e-17,2.7832238428441825e-11,True
-1.1907452985907239,-1.1907452985907239,0.0,1.1907452985907239e-10,True
-0.9070057688734346,-0.9070057688734346,0.0,9.070057688734347e-11,True
0.4799373132709622,0.4799373132709622,0.0,4.799373132709622e-11,True
0.3077706274938646,0.3077706274938646,0.0,3.077706274938646e-11,True
1.324261837900575,1.3242618379005748,2.220446049250313e-16,1.324261837900575e-10,True
0.7971873084314292,0.7971873084314292,0.0,7.971873084314292e-11,True
-0.27345717222387267,-0.2734571722238727,5.551115123125783e-17,2.734571722238727e-11,True
1.1758851799255647,1.1758851799255647,0.0,1.1758851799255648e-10,True
-1.3990387300644218,-1.3990387300644218,0.0,1.399038730064422e-10,True
-0.21738787073225208,-0.21738787073225202,5.551115123125783e-17,2.173878707322521e-11,True
-0.25418013173420917,-0.25418013173420917,0.0,2.5418013173420918e-11,True
-0.16290899709929785,-0.16290899709929785,0.0,1.6290899709929785e-11,True
0.8454873727259947,0.8454873727259947,0.0,8.454873727259947e-11,True
-0.849144877871292,-0.849144877871292,0.0,8.49144877871292e-11,True
-0.8874597235414453,-0.8874597235414453,0.0,8.874597235414454e-11,True
0.45106858558886814,0.45106858558886814,0.0,4.510685855888682e-11,True
-1.1312937890825885,-1.1312937890825885,0.0,1.1312937890825886e-10,True
-1.0687707760214562,-1.0687707760214562,0.0,1.0687707760214562e-10,True
-0.07741085912735596,-0.07741085912735593,2.7755575615628914e-17,7.741085912735596e-12,True
0.2400315646353165,0.24003156463531647,2.7755575615628914e-17,2.400315646353165e-11,True
-0.5417173902905812,-0.5417173902905812,0.0,5.417173902905812e-11,True
0.46901831214845197,0.46901831214845197,0.0,4.6901831214845195e-11,True
1.2295830698562655,1.2295830698562658,2.220446049250313e-16,1.2295830698562657e-10,True
-0.44163969966717936,-0.44163969966717936,0.0,4.416396996671794e-11,True
-1.6440479568663156,-1.6440479568663153,2.220446049250313e-16,1.6440479568663157e-10,True
0.5391499864959469,0.5391499864959469,0.0,5.3914998649594694e-11,True
0.36335032507474263,0.3633503250747427,5.551115123125783e-17,3.633503250747427e-11,True
1.3015700086634394,1.3015700086634394,0.0,1.3015700086634394e-10,True
0.8336998227383133,0.8336998227383133,0.0,8.336998227383134e-11,True
-0.5300056084223081,-0.5300056084223081,0.0,5.300056084223082e-11,True
0.4569007546744193,0.4569007546744193,0.0,4.569007546744193e-11,True
-1.4393693483510108,-1.439369348351011,2.220446049250313e-16,1.439369348351011e-10,True
0.07912474815254655,0.07912474815254655,0.0,7.912474815254655e-12,True
0.10483946285969237,0.1048394628596924,2.7755575615628914e-17,1.0483946285969237e-11,True
-0.569257914580832,-0.569257914580832,0.0,5.69257914580832e-11,True
-1.809685167271045,-1.809685167271045,0.0,1.809685167271045e-10,True
0.14940130827503828,0.14940130827503828,0.0,1.494013082750383e-11,True
