op_name,shape,count
aten::slice,"[[4, 56, 56, 96], [], [], [], []]",800
aten::slice,"[[8, 28, 28, 192], [], [], [], []]",800
aten::slice,"[[8, 56, 56, 96], [], [], [], []]",800
aten::slice,"[[159882], [], [], [], []]",600
aten::slice,"[[4507, 4], [], [], [], []]",600
aten::slice,"[[0, 91], [], [], [], []]",400
aten::slice,"[[1, 14, 14, 192], [], [], [], []]",400
aten::slice,"[[1, 14, 28, 192], [], [], [], []]",400
aten::slice,"[[1, 28, 28, 256], [], [], [], []]",400
aten::slice,"[[1, 28, 28, 96], [], [], [], []]",400
aten::slice,"[[1, 28, 56, 96], [], [], [], []]",400
aten::slice,"[[1, 56, 56, 128], [], [], [], []]",400
aten::slice,"[[1, 7, 14, 384], [], [], [], []]",400
aten::slice,"[[1, 7, 7, 384], [], [], [], []]",400
aten::slice,"[[1, 7, 7, 768], [], [], [], []]",400
aten::slice,"[[2, 14, 14, 192], [], [], [], []]",400
aten::slice,"[[2, 14, 28, 192], [], [], [], []]",400
aten::slice,"[[2, 28, 28, 256], [], [], [], []]",400
aten::slice,"[[2, 28, 28, 96], [], [], [], []]",400
aten::slice,"[[2, 28, 56, 96], [], [], [], []]",400
aten::slice,"[[2, 56, 56, 128], [], [], [], []]",400
aten::slice,"[[2, 7, 14, 384], [], [], [], []]",400
aten::slice,"[[2, 7, 7, 384], [], [], [], []]",400
aten::slice,"[[2, 7, 7, 768], [], [], [], []]",400
aten::slice,"[[4, 14, 14, 192], [], [], [], []]",400
aten::slice,"[[4, 14, 28, 192], [], [], [], []]",400
aten::slice,"[[4, 28, 28, 256], [], [], [], []]",400
aten::slice,"[[4, 28, 28, 96], [], [], [], []]",400
aten::slice,"[[4, 28, 56, 96], [], [], [], []]",400
aten::slice,"[[4, 56, 56, 128], [], [], [], []]",400
aten::slice,"[[4, 7, 14, 384], [], [], [], []]",400
aten::slice,"[[4, 7, 7, 384], [], [], [], []]",400
aten::slice,"[[4, 7, 7, 768], [], [], [], []]",400
aten::slice,"[[8, 14, 14, 192], [], [], [], []]",400
aten::slice,"[[8, 14, 28, 192], [], [], [], []]",400
aten::slice,"[[8, 28, 28, 256], [], [], [], []]",400
aten::slice,"[[8, 28, 28, 96], [], [], [], []]",400
aten::slice,"[[8, 28, 56, 96], [], [], [], []]",400
aten::slice,"[[8, 56, 56, 128], [], [], [], []]",400
aten::slice,"[[8, 7, 14, 384], [], [], [], []]",400
aten::slice,"[[8, 7, 7, 384], [], [], [], []]",400
aten::slice,"[[8, 7, 7, 768], [], [], [], []]",400
aten::slice,"[[1, 60, 72, 1], [], [], [], []]",324
aten::slice,"[[1, 14, 14, 256], [], [], [], []]",200
aten::slice,"[[1, 14, 28, 256], [], [], [], []]",200
aten::slice,"[[1, 28, 28, 128], [], [], [], []]",200
aten::slice,"[[1, 28, 56, 128], [], [], [], []]",200
aten::slice,"[[1, 7, 14, 512], [], [], [], []]",200
aten::slice,"[[1, 7, 7, 1024], [], [], [], []]",200
aten::slice,"[[1, 7, 7, 512], [], [], [], []]",200
aten::slice,"[[2, 14, 14, 256], [], [], [], []]",200
aten::slice,"[[2, 14, 28, 256], [], [], [], []]",200
aten::slice,"[[2, 28, 28, 128], [], [], [], []]",200
aten::slice,"[[2, 28, 56, 128], [], [], [], []]",200
aten::slice,"[[2, 7, 14, 512], [], [], [], []]",200
aten::slice,"[[2, 7, 7, 1024], [], [], [], []]",200
aten::slice,"[[2, 7, 7, 512], [], [], [], []]",200
aten::slice,"[[3], [], [], [], []]",200
aten::slice,"[[4, 14, 14, 256], [], [], [], []]",200
aten::slice,"[[4, 14, 28, 256], [], [], [], []]",200
aten::slice,"[[4, 28, 28, 128], [], [], [], []]",200
aten::slice,"[[4, 28, 56, 128], [], [], [], []]",200
aten::slice,"[[4, 7, 14, 512], [], [], [], []]",200
aten::slice,"[[4, 7, 7, 1024], [], [], [], []]",200
aten::slice,"[[4, 7, 7, 512], [], [], [], []]",200
aten::slice,"[[8, 14, 14, 256], [], [], [], []]",200
aten::slice,"[[8, 14, 28, 256], [], [], [], []]",200
aten::slice,"[[8, 28, 28, 128], [], [], [], []]",200
aten::slice,"[[8, 28, 56, 128], [], [], [], []]",200
aten::slice,"[[8, 7, 14, 512], [], [], [], []]",200
aten::slice,"[[8, 7, 7, 1024], [], [], [], []]",200
aten::slice,"[[8, 7, 7, 512], [], [], [], []]",200
aten::slice,"[[1, 6, 72, 1], [], [], [], []]",108
aten::slice,"[[1, 60, 72, 512], [], [], [], []]",108
aten::slice,"[[1], [], [], [], []]",100
aten::slice,"[[1, 6, 6, 1], [], [], [], []]",96
aten::slice,"[[1, 50, 72, 512], [], [], [], []]",72
aten::slice,"[[1, 25, 34, 128], [], [], [], []]",64
aten::slice,"[[1, 48, 72, 1], [], [], [], []]",54
aten::slice,"[[1, 200, 272, 128], [], [], [], []]",52
aten::slice,"[[1, 50, 68, 512], [], [], [], []]",52
aten::slice,"[[0, 1, 28, 29], [], [], [], []]",50
aten::slice,"[[0, 1, 28, 30], [], [], [], []]",50
aten::slice,"[[0, 1, 29, 30], [], [], [], []]",50
aten::slice,"[[0, 1, 30, 30], [], [], [], []]",50
aten::slice,"[[0, 28, 28], [], [], [], []]",50
aten::slice,"[[1, 197, 1024], [], [], [], []]",50
aten::slice,"[[1, 197, 768], [], [], [], []]",50
aten::slice,"[[1, 257, 1280], [], [], [], []]",50
aten::slice,"[[2, 197, 1024], [], [], [], []]",50
aten::slice,"[[2, 197, 768], [], [], [], []]",50
aten::slice,"[[2, 257, 1280], [], [], [], []]",50
aten::slice,"[[4, 197, 1024], [], [], [], []]",50
aten::slice,"[[4, 197, 768], [], [], [], []]",50
aten::slice,"[[4, 257, 1280], [], [], [], []]",50
aten::slice,"[[8, 197, 1024], [], [], [], []]",50
aten::slice,"[[8, 197, 768], [], [], [], []]",50
aten::slice,"[[8, 257, 1280], [], [], [], []]",50
aten::slice,"[[1, 25, 34], [], [], [], []]",44
aten::slice,"[[1, 100, 136, 128], [], [], [], []]",40
aten::slice,"[[1, 108, 144, 1], [], [], [], []]",36
aten::slice,"[[1, 204, 276, 1], [], [], [], []]",36
aten::slice,"[[1, 36, 36, 1], [], [], [], []]",36
aten::slice,"[[1, 48, 6, 1], [], [], [], []]",36
aten::slice,"[[1, 6, 60, 1], [], [], [], []]",36
aten::slice,"[[1, 50, 68, 128], [], [], [], []]",32
aten::slice,"[[1, 2049, 4096], [], [], [], []]",24
aten::slice,"[[1, 100, 136], [], [], [], []]",22
aten::slice,"[[1, 200, 272], [], [], [], []]",22
aten::slice,"[[1, 50, 68], [], [], [], []]",22
aten::slice,"[[1, 100, 136, 256], [], [], [], []]",20
aten::slice,"[[1, 48, 60, 1], [], [], [], []]",18
aten::slice,"[[1, 25, 34, 64, 2], [], [], [], []]",16
aten::slice,"[[1, 512], [], [], [], []]",16
aten::slice,"[[1, 108, 144, 256], [], [], [], []]",12
aten::slice,"[[1, 204, 276, 128], [], [], [], []]",12
aten::slice,"[[1, 36, 36, 1024], [], [], [], []]",12
aten::slice,"[[1, 6, 144, 1], [], [], [], []]",12
aten::slice,"[[1, 6, 276, 1], [], [], [], []]",12
aten::slice,"[[1, 6, 36, 1], [], [], [], []]",12
aten::slice,"[[1, 1, 2049], [], [], [], []]",8
aten::slice,"[[1, 100, 136, 64, 2], [], [], [], []]",8
aten::slice,"[[1, 100, 144, 256], [], [], [], []]",8
aten::slice,"[[1, 100, 272, 128], [], [], [], []]",8
aten::slice,"[[1, 200, 272, 64, 2], [], [], [], []]",8
aten::slice,"[[1, 200, 276, 128], [], [], [], []]",8
aten::slice,"[[1, 2049], [], [], [], []]",8
aten::slice,"[[1, 25, 34, 512], [], [], [], []]",8
aten::slice,"[[1, 25, 36, 1024], [], [], [], []]",8
aten::slice,"[[1, 25, 68, 512], [], [], [], []]",8
aten::slice,"[[1, 50, 136, 256], [], [], [], []]",8
aten::slice,"[[1, 50, 68, 256], [], [], [], []]",8
aten::slice,"[[1, 50, 68, 64, 2], [], [], [], []]",8
aten::slice,"[[1, 64], [], [], [], []]",8
aten::slice,"[[1, 192, 276, 1], [], [], [], []]",6
aten::slice,"[[1, 24, 36, 1], [], [], [], []]",6
aten::slice,"[[1, 96, 144, 1], [], [], [], []]",6
aten::slice,"[[1, 1, 1, 850], [], [], [], []]",4
aten::slice,"[[1, 1, 34], [], [], [], []]",4
aten::slice,"[[1, 192, 6, 1], [], [], [], []]",4
aten::slice,"[[1, 24, 6, 1], [], [], [], []]",4
aten::slice,"[[1, 25, 34, 1024], [], [], [], []]",4
aten::slice,"[[1, 6, 132, 1], [], [], [], []]",4
aten::slice,"[[1, 6, 24, 1], [], [], [], []]",4
aten::slice,"[[1, 6, 264, 1], [], [], [], []]",4
aten::slice,"[[1, 850], [], [], [], []]",4
aten::slice,"[[1, 96, 6, 1], [], [], [], []]",4
aten::slice,"[[1, 1, 136], [], [], [], []]",2
aten::slice,"[[1, 1, 272], [], [], [], []]",2
aten::slice,"[[1, 1, 68], [], [], [], []]",2
aten::slice,"[[1, 192, 264, 1], [], [], [], []]",2
aten::slice,"[[1, 24, 24, 1], [], [], [], []]",2
aten::slice,"[[1, 96, 132, 1], [], [], [], []]",2
aten::softmax,"[[16, 12, 49, 49], [], []]",1200
aten::softmax,"[[32, 12, 49, 49], [], []]",1200
aten::softmax,"[[4, 12, 49, 49], [], []]",1200
aten::softmax,"[[8, 12, 49, 49], [], []]",1200
aten::softmax,"[[16, 16, 49, 49], [], []]",900
aten::softmax,"[[32, 16, 49, 49], [], []]",900
aten::softmax,"[[4, 16, 49, 49], [], []]",900
aten::softmax,"[[8, 16, 49, 49], [], []]",900
aten::softmax,"[[1, 24, 49, 49], [], []]",200
aten::softmax,"[[128, 3, 49, 49], [], []]",200
aten::softmax,"[[128, 6, 49, 49], [], []]",200
aten::softmax,"[[16, 6, 49, 49], [], []]",200
aten::softmax,"[[2, 24, 49, 49], [], []]",200
aten::softmax,"[[256, 3, 49, 49], [], []]",200
aten::softmax,"[[32, 6, 49, 49], [], []]",200
aten::softmax,"[[4, 24, 49, 49], [], []]",200
aten::softmax,"[[512, 3, 49, 49], [], []]",200
aten::softmax,"[[64, 3, 49, 49], [], []]",200
aten::softmax,"[[64, 6, 49, 49], [], []]",200
aten::softmax,"[[8, 24, 49, 49], [], []]",200
aten::softmax,"[[0, 91], [], []]",100
aten::softmax,"[[1, 32, 49, 49], [], []]",100
aten::softmax,"[[128, 4, 49, 49], [], []]",100
aten::softmax,"[[128, 8, 49, 49], [], []]",100
aten::softmax,"[[16, 8, 49, 49], [], []]",100
aten::softmax,"[[2, 32, 49, 49], [], []]",100
aten::softmax,"[[256, 4, 49, 49], [], []]",100
aten::softmax,"[[32, 8, 49, 49], [], []]",100
aten::softmax,"[[4, 32, 49, 49], [], []]",100
aten::softmax,"[[512, 4, 49, 49], [], []]",100
aten::softmax,"[[64, 4, 49, 49], [], []]",100
aten::softmax,"[[64, 8, 49, 49], [], []]",100
aten::softmax,"[[8, 32, 49, 49], [], []]",100
aten::softmax,"[[30, 16, 144, 144], [], []]",36
aten::softmax,"[[8, 100, 100], [], []]",24
aten::softmax,"[[8, 100, 850], [], []]",24
aten::softmax,"[[8, 850, 850], [], []]",12
aten::softmax,"[[1, 1, 16384, 256], [], []]",4
aten::softmax,"[[1, 2, 4096, 256], [], []]",4
aten::softmax,"[[1, 5, 1024, 256], [], []]",4
aten::softmax,"[[1, 8, 256, 256], [], []]",4
aten::softmax,"[[108, 8, 144, 144], [], []]",4
aten::softmax,"[[391, 4, 144, 144], [], []]",4
aten::softmax,"[[9, 32, 144, 144], [], []]",4
aten::split,"[[1, 512, 4800], [], []]",384
aten::split,"[[1, 256, 3840], [], []]",288
aten::split,"[[1, 256, 2304], [], []]",96
aten::split_with_sizes,"[[0, 364], [], []]",100
aten::split_with_sizes,"[[0, 91], [], []]",100
aten::split_with_sizes,"[[1, 159882], [], []]",100
aten::split_with_sizes,"[[0, 1, 28, 28], [], []]",50
aten::sqrt,[[0]],150
aten::squeeze,"[[3, 257, 1, 1, 1280], []]",1600
aten::squeeze,"[[3, 257, 2, 1, 1280], []]",1600
aten::squeeze,"[[3, 257, 4, 1, 1280], []]",1600
aten::squeeze,"[[3, 257, 8, 1, 1280], []]",1600
aten::squeeze,"[[3, 197, 1, 1, 1024], []]",1200
aten::squeeze,"[[3, 197, 2, 1, 1024], []]",1200
aten::squeeze,"[[3, 197, 4, 1, 1024], []]",1200
aten::squeeze,"[[3, 197, 8, 1, 1024], []]",1200
aten::squeeze,"[[3, 197, 1, 1, 768], []]",600
aten::squeeze,"[[3, 197, 2, 1, 768], []]",600
aten::squeeze,"[[3, 197, 4, 1, 768], []]",600
aten::squeeze,"[[3, 197, 8, 1, 768], []]",600
aten::stack,"[[], []]",1020
aten::sub,"[[4, 1, 49], [4, 49, 1], []]",4200
aten::sub,"[[1, 256, 1, 1], [1, 256, 1, 1], []]",1600
aten::sub,"[[1, 512, 1, 1], [1, 512, 1, 1], []]",1100
aten::sub,"[[0], [0], []]",900
aten::sub,"[[1, 128, 1, 1], [1, 128, 1, 1], []]",800
aten::sub,"[[1, 1024, 1, 1], [1, 1024, 1, 1], []]",700
aten::sub,"[[1, 64, 1, 1], [1, 64, 1, 1], []]",700
aten::sub,"[[16, 1, 49], [16, 49, 1], []]",600
aten::sub,"[[64, 1, 49], [64, 49, 1], []]",600
aten::sub,"[[1, 2048, 1, 1], [1, 2048, 1, 1], []]",400
aten::sub,"[[0, 91], [0, 91], []]",200
aten::sub,"[[159882, 1], [159882, 1], []]",200
aten::sub,"[[159882], [159882], []]",200
aten::sub,"[[4507], [4507], []]",200
aten::sub,"[[0], [], []]",150
aten::sub,"[[3, 224, 224], [3, 1, 1], []]",100
aten::sub,"[[30, 1, 144], [30, 144, 1], []]",18
aten::sub,"[[108, 1, 144], [108, 144, 1], []]",2
aten::sub,"[[391, 1, 144], [391, 144, 1], []]",2
aten::sub,"[[9, 1, 144], [9, 144, 1], []]",2
aten::to,"[[1, 2049, 4096], [], [], [], [], [], [], []]",2840
aten::to,"[[1, 2049, 4096], [], [], [], []]",1560
aten::to,"[[1, 2049, 128], [], [], [], [], [], [], []]",1024
aten::to,"[[], [], [], [], [], []]",950
aten::to,"[[1, 2049], [], [], [], [], [], [], []]",544
aten::to,"[[2049], [], [], [], [], [], [], []]",512
aten::to,"[[3, 4], [], [], [], [], []]",500
aten::to,"[[0], [], [], [], []]",450
aten::to,"[[0, 256, 7, 7], [], [], [], []]",400
aten::to,"[[0, 4], [], [], [], []]",300
aten::to,"[[1, 2049, 11008], [], [], [], [], [], [], []]",256
aten::to,"[[0, 182], [], [], [], []]",200
aten::to,"[[0, 256, 14, 14], [], [], [], []]",200
aten::to,"[[0, 91], [], [], [], []]",200
aten::to,"[[159882, 1], [], [], [], []]",200
aten::to,"[[3], [], [], [], [], []]",200
aten::to,"[[4507, 2], [], [], [], []]",200
aten::to,"[[159882, 4], [], [], [], []]",100
aten::to,"[[], [], [], [], []]",48
aten::to,"[[30, 144, 144], [], [], [], [], [], [], []]",18
aten::to,"[[1, 1, 2049], [], [], [], []]",16
aten::to,"[[1, 2049, 128], [], [], [], []]",16
aten::to,"[[1, 64, 1], [], [], [], []]",16
aten::to,"[[1, 25, 34], [], [], [], []]",10
aten::to,"[[1, 1, 800, 1088], [], [], [], []]",8
aten::to,"[[1, 2049, 32000], [], [], [], [], [], [], []]",8
aten::to,"[[1, 2049, 32000], [], [], [], []]",8
aten::to,"[[128], [], [], [], []]",8
aten::to,"[[1, 1, 100, 850], [], [], [], []]",4
aten::to,"[[1, 1, 850, 850], [], [], [], []]",4
aten::to,"[[1, 100, 136], [], [], [], []]",4
aten::to,"[[1, 200, 272], [], [], [], []]",4
aten::to,"[[1, 50, 68], [], [], [], []]",4
aten::to,"[[1, 1, 100, 136], [], [], [], []]",2
aten::to,"[[1, 1, 200, 272], [], [], [], []]",2
aten::to,"[[1, 1, 25, 34], [], [], [], []]",2
aten::to,"[[1, 1, 50, 68], [], [], [], []]",2
aten::to,"[[1, 256, 100, 136], [], [], [], []]",2
aten::to,"[[1, 256, 200, 272], [], [], [], []]",2
aten::to,"[[1, 256, 25, 34], [], [], [], []]",2
aten::to,"[[1, 256, 50, 68], [], [], [], []]",2
aten::to,"[[108, 144, 144], [], [], [], [], [], [], []]",2
aten::to,"[[128], [], [], [], [], [], [], []]",2
aten::to,"[[391, 144, 144], [], [], [], [], [], [], []]",2
aten::to,"[[9, 144, 144], [], [], [], [], [], [], []]",2
aten::topk,"[[1, 120000], [], [], [], []]",100
aten::topk,"[[1, 1875], [], [], [], []]",100
aten::topk,"[[1, 30000], [], [], [], []]",100
aten::topk,"[[1, 507], [], [], [], []]",100
aten::topk,"[[1, 7500], [], [], [], []]",100
aten::transpose,"[[1280, 1280], [], []]",6400
aten::transpose,"[[1280, 5120], [], []]",6400
aten::transpose,"[[3840, 1280], [], []]",6400
aten::transpose,"[[5120, 1280], [], []]",6400
aten::transpose,"[[1024, 1024], [], []]",5216
aten::transpose,"[[1024, 4096], [], []]",5204
aten::transpose,"[[4096, 1024], [], []]",5204
aten::transpose,"[[3072, 1024], [], []]",5200
aten::transpose,"[[1, 16, 257, 80], [], []]",4800
aten::transpose,"[[1152, 384], [], []]",4800
aten::transpose,"[[1536, 384], [], []]",4800
aten::transpose,"[[2, 16, 257, 80], [], []]",4800
aten::transpose,"[[257, 128, 80], [], []]",4800
aten::transpose,"[[257, 16, 80], [], []]",4800
aten::transpose,"[[257, 32, 80], [], []]",4800
aten::transpose,"[[257, 64, 80], [], []]",4800
aten::transpose,"[[384, 1536], [], []]",4800
aten::transpose,"[[384, 384], [], []]",4800
aten::transpose,"[[4, 16, 257, 80], [], []]",4800
aten::transpose,"[[8, 16, 257, 80], [], []]",4800
aten::transpose,"[[512, 512], [], []]",3744
aten::transpose,"[[2048, 512], [], []]",3636
aten::transpose,"[[512, 2048], [], []]",3636
aten::transpose,"[[1, 16, 197, 64], [], []]",3600
aten::transpose,"[[1536, 512], [], []]",3600
aten::transpose,"[[197, 128, 64], [], []]",3600
aten::transpose,"[[197, 16, 64], [], []]",3600
aten::transpose,"[[197, 32, 64], [], []]",3600
aten::transpose,"[[197, 64, 64], [], []]",3600
aten::transpose,"[[2, 16, 197, 64], [], []]",3600
aten::transpose,"[[4, 16, 197, 64], [], []]",3600
aten::transpose,"[[8, 16, 197, 64], [], []]",3600
aten::transpose,"[[768, 768], [], []]",3592
aten::transpose,"[[3072, 768], [], []]",3296
aten::transpose,"[[768, 3072], [], []]",3296
aten::transpose,"[[2304, 768], [], []]",3200
aten::transpose,"[[16, 12, 49, 32], [], []]",2400
aten::transpose,"[[32, 12, 49, 32], [], []]",2400
aten::transpose,"[[4, 12, 49, 32], [], []]",2400
aten::transpose,"[[8, 12, 49, 32], [], []]",2400
aten::transpose,"[[1, 12, 197, 64], [], []]",1800
aten::transpose,"[[16, 16, 49, 32], [], []]",1800
aten::transpose,"[[197, 12, 64], [], []]",1800
aten::transpose,"[[197, 24, 64], [], []]",1800
aten::transpose,"[[197, 48, 64], [], []]",1800
aten::transpose,"[[197, 96, 64], [], []]",1800
aten::transpose,"[[2, 12, 197, 64], [], []]",1800
aten::transpose,"[[32, 16, 49, 32], [], []]",1800
aten::transpose,"[[4, 12, 197, 64], [], []]",1800
aten::transpose,"[[4, 16, 49, 32], [], []]",1800
aten::transpose,"[[8, 12, 197, 64], [], []]",1800
aten::transpose,"[[8, 16, 49, 32], [], []]",1800
aten::transpose,"[[1, 257, 1, 3, 1280], [], []]",1600
aten::transpose,"[[1, 257, 1280], [], []]",1600
aten::transpose,"[[1, 257, 16, 80], [], []]",1600
aten::transpose,"[[1, 257, 2, 3, 1280], [], []]",1600
aten::transpose,"[[1, 257, 4, 3, 1280], [], []]",1600
aten::transpose,"[[1, 257, 8, 3, 1280], [], []]",1600
aten::transpose,"[[2, 257, 1280], [], []]",1600
aten::transpose,"[[2, 257, 16, 80], [], []]",1600
aten::transpose,"[[257, 1, 1280], [], []]",1600
aten::transpose,"[[257, 2, 1280], [], []]",1600
aten::transpose,"[[257, 4, 1280], [], []]",1600
aten::transpose,"[[257, 8, 1280], [], []]",1600
aten::transpose,"[[4, 257, 1280], [], []]",1600
aten::transpose,"[[4, 257, 16, 80], [], []]",1600
aten::transpose,"[[8, 257, 1280], [], []]",1600
aten::transpose,"[[8, 257, 16, 80], [], []]",1600
aten::transpose,"[[1, 25, 512, 64], [], []]",1536
aten::transpose,"[[1, 197, 1, 3, 1024], [], []]",1200
aten::transpose,"[[1, 197, 1024], [], []]",1200
aten::transpose,"[[1, 197, 16, 64], [], []]",1200
aten::transpose,"[[1, 197, 2, 3, 1024], [], []]",1200
aten::transpose,"[[1, 197, 4, 3, 1024], [], []]",1200
aten::transpose,"[[1, 197, 8, 3, 1024], [], []]",1200
aten::transpose,"[[197, 1, 1024], [], []]",1200
aten::transpose,"[[197, 2, 1024], [], []]",1200
aten::transpose,"[[197, 4, 1024], [], []]",1200
aten::transpose,"[[197, 8, 1024], [], []]",1200
aten::transpose,"[[2, 197, 1024], [], []]",1200
aten::transpose,"[[2, 197, 16, 64], [], []]",1200
aten::transpose,"[[4, 197, 1024], [], []]",1200
aten::transpose,"[[4, 197, 16, 64], [], []]",1200
aten::transpose,"[[8, 197, 1024], [], []]",1200
aten::transpose,"[[8, 197, 16, 64], [], []]",1200
aten::transpose,"[[1, 20, 256, 64], [], []]",1152
aten::transpose,"[[1, 2049, 32, 128], [], []]",1024
aten::transpose,"[[1, 32, 2049, 128], [], []]",1024
aten::transpose,"[[4096, 4096], [], []]",1024
aten::transpose,"[[192, 192], [], []]",800
aten::transpose,"[[192, 768], [], []]",800
aten::transpose,"[[288, 96], [], []]",800
aten::transpose,"[[384, 96], [], []]",800
aten::transpose,"[[576, 192], [], []]",800
aten::transpose,"[[768, 192], [], []]",800
aten::transpose,"[[96, 384], [], []]",800
aten::transpose,"[[96, 96], [], []]",800
aten::transpose,"[[256, 256], [], []]",684
aten::transpose,"[[1, 197, 1, 3, 768], [], []]",600
aten::transpose,"[[1, 197, 12, 64], [], []]",600
aten::transpose,"[[1, 197, 2, 3, 768], [], []]",600
aten::transpose,"[[1, 197, 4, 3, 768], [], []]",600
aten::transpose,"[[1, 197, 768], [], []]",600
aten::transpose,"[[1, 197, 8, 3, 768], [], []]",600
aten::transpose,"[[1000, 768], [], []]",600
aten::transpose,"[[197, 1, 768], [], []]",600
aten::transpose,"[[197, 2, 768], [], []]",600
aten::transpose,"[[197, 4, 768], [], []]",600
aten::transpose,"[[197, 8, 768], [], []]",600
aten::transpose,"[[2, 197, 12, 64], [], []]",600
aten::transpose,"[[2, 197, 768], [], []]",600
aten::transpose,"[[4, 197, 12, 64], [], []]",600
aten::transpose,"[[4, 197, 768], [], []]",600
aten::transpose,"[[8, 197, 12, 64], [], []]",600
aten::transpose,"[[8, 197, 768], [], []]",600
aten::transpose,"[[11008, 4096], [], []]",512
aten::transpose,"[[128, 128], [], []]",416
aten::transpose,"[[1024, 256], [], []]",408
aten::transpose,"[[256, 1024], [], []]",408
aten::transpose,"[[128, 512], [], []]",404
aten::transpose,"[[512, 128], [], []]",404
aten::transpose,"[[1, 24, 49, 32], [], []]",400
aten::transpose,"[[1000, 1024], [], []]",400
aten::transpose,"[[128, 3, 49, 32], [], []]",400
aten::transpose,"[[128, 6, 49, 32], [], []]",400
aten::transpose,"[[16, 6, 49, 32], [], []]",400
aten::transpose,"[[192, 384], [], []]",400
aten::transpose,"[[2, 24, 49, 32], [], []]",400
aten::transpose,"[[256, 3, 49, 32], [], []]",400
aten::transpose,"[[32, 6, 49, 32], [], []]",400
aten::transpose,"[[384, 128], [], []]",400
aten::transpose,"[[384, 768], [], []]",400
aten::transpose,"[[4, 24, 49, 32], [], []]",400
aten::transpose,"[[512, 3, 49, 32], [], []]",400
aten::transpose,"[[64, 3, 49, 32], [], []]",400
aten::transpose,"[[64, 6, 49, 32], [], []]",400
aten::transpose,"[[768, 1536], [], []]",400
aten::transpose,"[[768, 256], [], []]",400
aten::transpose,"[[8, 24, 49, 32], [], []]",400
aten::transpose,"[[1, 12, 129, 64], [], []]",384
aten::transpose,"[[1, 12, 256, 64], [], []]",384
aten::transpose,"[[1, 512, 25, 64], [], []]",384
aten::transpose,"[[1, 256, 20, 64], [], []]",288
aten::transpose,"[[4096, 11008], [], []]",256
aten::transpose,"[[1024, 2048], [], []]",202
aten::transpose,"[[256, 512], [], []]",202
aten::transpose,"[[512, 1024], [], []]",202
aten::transpose,"[[1, 32, 49, 32], [], []]",200
aten::transpose,"[[1000, 1280], [], []]",200
aten::transpose,"[[128, 4, 49, 32], [], []]",200
aten::transpose,"[[128, 8, 49, 32], [], []]",200
aten::transpose,"[[16, 8, 49, 32], [], []]",200
aten::transpose,"[[2, 32, 49, 32], [], []]",200
aten::transpose,"[[256, 4, 49, 32], [], []]",200
aten::transpose,"[[32, 8, 49, 32], [], []]",200
aten::transpose,"[[4, 32, 49, 32], [], []]",200
aten::transpose,"[[512, 4, 49, 32], [], []]",200
aten::transpose,"[[64, 4, 49, 32], [], []]",200
aten::transpose,"[[64, 8, 49, 32], [], []]",200
aten::transpose,"[[8, 32, 49, 32], [], []]",200
aten::transpose,"[[1, 100, 8, 32], [], []]",96
aten::transpose,"[[1, 129, 12, 64], [], []]",96
aten::transpose,"[[1, 256, 12, 64], [], []]",96
aten::transpose,"[[1, 850, 8, 32], [], []]",84
aten::transpose,"[[1, 8, 100, 32], [], []]",48
aten::transpose,"[[2048, 256], [], []]",36
aten::transpose,"[[256, 2048], [], []]",36
aten::transpose,"[[30, 16, 144, 32], [], []]",36
aten::transpose,"[[8, 850, 32], [], []]",36
aten::transpose,"[[8, 100, 32], [], []]",24
aten::transpose,"[[160, 160], [], []]",16
aten::transpose,"[[32, 32], [], []]",16
aten::transpose,"[[64, 64], [], []]",16
aten::transpose,"[[1, 8, 850, 32], [], []]",12
aten::transpose,"[[1, 64, 2049], [], []]",8
aten::transpose,"[[30522, 768], [], []]",8
aten::transpose,"[[32000, 4096], [], []]",8
aten::transpose,"[[50257, 1280], [], []]",8
aten::transpose,"[[50257, 1600], [], []]",8
aten::transpose,"[[50257, 768], [], []]",8
aten::transpose,"[[256, 64], [], []]",6
aten::transpose,"[[1, 1, 256, 32], [], []]",4
aten::transpose,"[[1, 1024, 256], [], []]",4
aten::transpose,"[[1, 1024, 640], [], []]",4
aten::transpose,"[[1, 128, 16384], [], []]",4
aten::transpose,"[[1, 160, 1024], [], []]",4
aten::transpose,"[[1, 16384, 128], [], []]",4
aten::transpose,"[[1, 2, 256, 32], [], []]",4
aten::transpose,"[[1, 256, 1024], [], []]",4
aten::transpose,"[[1, 256, 256], [], []]",4
aten::transpose,"[[1, 256, 4096], [], []]",4
aten::transpose,"[[1, 32, 16384], [], []]",4
aten::transpose,"[[1, 4096, 256], [], []]",4
aten::transpose,"[[1, 5, 256, 32], [], []]",4
aten::transpose,"[[1, 64, 4096], [], []]",4
aten::transpose,"[[1, 640, 1024], [], []]",4
aten::transpose,"[[1, 8, 256, 32], [], []]",4
aten::transpose,"[[108, 8, 144, 32], [], []]",4
aten::transpose,"[[128, 32], [], []]",4
aten::transpose,"[[160, 640], [], []]",4
aten::transpose,"[[32, 128], [], []]",4
aten::transpose,"[[391, 4, 144, 32], [], []]",4
aten::transpose,"[[64, 256], [], []]",4
aten::transpose,"[[640, 160], [], []]",4
aten::transpose,"[[9, 32, 144, 32], [], []]",4
aten::transpose,"[[1, 128, 54400], [], []]",2
aten::transpose,"[[1, 850, 1024], [], []]",2
aten::transpose,"[[134, 256], [], []]",2
aten::transpose,"[[256, 160], [], []]",2
