model,batch_size,seq_len,op_name,shape,count
swin-tiny,2,,aten::reshape,"[[96], []]",50
swin-tiny,2,,aten::roll,"[[2, 14, 14, 384], [], []]",900
swin-tiny,2,,aten::roll,"[[2, 28, 28, 192], [], []]",300
swin-tiny,2,,aten::roll,"[[2, 56, 56, 96], [], []]",300
swin-tiny,2,,aten::select,"[[3, 128, 3, 49, 32], [], []]",300
swin-tiny,2,,aten::select,"[[3, 2, 24, 49, 32], [], []]",300
swin-tiny,2,,aten::select,"[[3, 32, 6, 49, 32], [], []]",300
swin-tiny,2,,aten::select,"[[3, 8, 12, 49, 32], [], []]",900
swin-tiny,2,,aten::slice,"[[14, 14], [], [], [], []]",1350
swin-tiny,2,,aten::slice,"[[2, 14, 14, 192], [], [], [], []]",200
swin-tiny,2,,aten::slice,"[[2, 14, 14, 384], [], [], [], []]",800
swin-tiny,2,,aten::slice,"[[2, 14, 28, 192], [], [], [], []]",200
swin-tiny,2,,aten::slice,"[[2, 28, 28, 192], [], [], [], []]",400
swin-tiny,2,,aten::slice,"[[2, 28, 28, 96], [], [], [], []]",200
swin-tiny,2,,aten::slice,"[[2, 28, 56, 96], [], [], [], []]",200
swin-tiny,2,,aten::slice,"[[2, 56, 56, 96], [], [], [], []]",400
swin-tiny,2,,aten::slice,"[[2, 7, 14, 384], [], [], [], []]",200
swin-tiny,2,,aten::slice,"[[2, 7, 7, 384], [], [], [], []]",200
swin-tiny,2,,aten::slice,"[[2, 7, 7, 768], [], [], [], []]",200
swin-tiny,2,,aten::slice,"[[21, 28], [], [], [], []]",150
swin-tiny,2,,aten::slice,"[[28, 28], [], [], [], []]",450
swin-tiny,2,,aten::slice,"[[3, 14], [], [], [], []]",450
swin-tiny,2,,aten::slice,"[[3, 28], [], [], [], []]",150
swin-tiny,2,,aten::slice,"[[3, 56], [], [], [], []]",150
swin-tiny,2,,aten::slice,"[[4, 14], [], [], [], []]",450
swin-tiny,2,,aten::slice,"[[4, 28], [], [], [], []]",150
swin-tiny,2,,aten::slice,"[[4, 56], [], [], [], []]",150
swin-tiny,2,,aten::slice,"[[49, 56], [], [], [], []]",150
swin-tiny,2,,aten::slice,"[[56, 56], [], [], [], []]",450
swin-tiny,2,,aten::slice,"[[7, 14], [], [], [], []]",450
swin-tiny,2,,aten::softmax,"[[128, 3, 49, 49], [], []]",100
swin-tiny,2,,aten::softmax,"[[2, 24, 49, 49], [], []]",100
swin-tiny,2,,aten::softmax,"[[32, 6, 49, 49], [], []]",100
swin-tiny,2,,aten::softmax,"[[8, 12, 49, 49], [], []]",300
swin-tiny,2,,aten::sub,"[[16, 1, 49], [16, 49, 1], []]",50
swin-tiny,2,,aten::sub,"[[4, 1, 49], [4, 49, 1], []]",150
swin-tiny,2,,aten::sub,"[[64, 1, 49], [64, 49, 1], []]",50
swin-tiny,2,,aten::transpose,"[[1000, 768], [], []]",50
swin-tiny,2,,aten::transpose,"[[1152, 384], [], []]",300
swin-tiny,2,,aten::transpose,"[[128, 3, 49, 32], [], []]",200
swin-tiny,2,,aten::transpose,"[[1536, 384], [], []]",300
swin-tiny,2,,aten::transpose,"[[192, 192], [], []]",100
swin-tiny,2,,aten::transpose,"[[192, 384], [], []]",50
swin-tiny,2,,aten::transpose,"[[192, 768], [], []]",100
swin-tiny,2,,aten::transpose,"[[2, 24, 49, 32], [], []]",200
swin-tiny,2,,aten::transpose,"[[2304, 768], [], []]",100
swin-tiny,2,,aten::transpose,"[[288, 96], [], []]",100
swin-tiny,2,,aten::transpose,"[[3072, 768], [], []]",100
swin-tiny,2,,aten::transpose,"[[32, 6, 49, 32], [], []]",200
swin-tiny,2,,aten::transpose,"[[384, 1536], [], []]",300
swin-tiny,2,,aten::transpose,"[[384, 384], [], []]",300
swin-tiny,2,,aten::transpose,"[[384, 768], [], []]",50
swin-tiny,2,,aten::transpose,"[[384, 96], [], []]",100
swin-tiny,2,,aten::transpose,"[[576, 192], [], []]",100
swin-tiny,2,,aten::transpose,"[[768, 1536], [], []]",50
swin-tiny,2,,aten::transpose,"[[768, 192], [], []]",100
swin-tiny,2,,aten::transpose,"[[768, 3072], [], []]",100
swin-tiny,2,,aten::transpose,"[[768, 768], [], []]",100
swin-tiny,2,,aten::transpose,"[[8, 12, 49, 32], [], []]",600
swin-tiny,2,,aten::transpose,"[[96, 384], [], []]",100
swin-tiny,2,,aten::transpose,"[[96, 96], [], []]",100
swin-tiny,2,,aten::unsqueeze,"[[12, 49, 49], []]",300
swin-tiny,2,,aten::unsqueeze,"[[16, 1, 49, 49], []]",50
swin-tiny,2,,aten::unsqueeze,"[[16, 49, 49], []]",50
swin-tiny,2,,aten::unsqueeze,"[[16, 49], []]",100
swin-tiny,2,,aten::unsqueeze,"[[24, 49, 49], []]",100
swin-tiny,2,,aten::unsqueeze,"[[3, 49, 49], []]",100
swin-tiny,2,,aten::unsqueeze,"[[4, 1, 49, 49], []]",150
swin-tiny,2,,aten::unsqueeze,"[[4, 49, 49], []]",150
swin-tiny,2,,aten::unsqueeze,"[[4, 49], []]",300
swin-tiny,2,,aten::unsqueeze,"[[6, 49, 49], []]",100
swin-tiny,2,,aten::unsqueeze,"[[64, 1, 49, 49], []]",50
swin-tiny,2,,aten::unsqueeze,"[[64, 49, 49], []]",50
swin-tiny,2,,aten::unsqueeze,"[[64, 49], []]",100
swin-tiny,2,,aten::view,"[[128, 3, 49, 49], []]",150
swin-tiny,2,,aten::view,"[[128, 49, 288], []]",100
swin-tiny,2,,aten::view,"[[128, 49, 96], []]",300
swin-tiny,2,,aten::view,"[[14, 14], []]",150
swin-tiny,2,,aten::view,"[[1568, 192], []]",200
swin-tiny,2,,aten::view,"[[1568, 576], []]",100
swin-tiny,2,,aten::view,"[[1568, 768], []]",100
swin-tiny,2,,aten::view,"[[1568], []]",500
swin-tiny,2,,aten::view,"[[2, 1, 1, 7, 7, 768], []]",100
swin-tiny,2,,aten::view,"[[2, 1, 7, 1, 7, 768], []]",100
swin-tiny,2,,aten::view,"[[2, 14, 14, 1536], []]",300
swin-tiny,2,,aten::view,"[[2, 14, 14, 384], []]",600
swin-tiny,2,,aten::view,"[[2, 14, 14, 768], []]",50
swin-tiny,2,,aten::view,"[[2, 16, 6, 49, 49], []]",50
swin-tiny,2,,aten::view,"[[2, 24, 49, 49], []]",100
swin-tiny,2,,aten::view,"[[2, 28, 28, 192], []]",200
swin-tiny,2,,aten::view,"[[2, 28, 28, 384], []]",50
swin-tiny,2,,aten::view,"[[2, 28, 28, 768], []]",100
swin-tiny,2,,aten::view,"[[2, 4, 12, 49, 49], []]",150
swin-tiny,2,,aten::view,"[[2, 49, 2304], []]",100
swin-tiny,2,,aten::view,"[[2, 49, 768], []]",300
swin-tiny,2,,aten::view,"[[2, 56, 56, 384], []]",100
swin-tiny,2,,aten::view,"[[2, 56, 56, 96], []]",200
swin-tiny,2,,aten::view,"[[2, 64, 3, 49, 49], []]",50
swin-tiny,2,,aten::view,"[[2, 7, 7, 1536], []]",50
swin-tiny,2,,aten::view,"[[2, 7, 7, 3072], []]",100
swin-tiny,2,,aten::view,"[[2, 7, 7, 768], []]",200
swin-tiny,2,,aten::view,"[[2, 768, 1, 1], []]",50
swin-tiny,2,,aten::view,"[[2401, 12], []]",300
swin-tiny,2,,aten::view,"[[2401, 24], []]",100
swin-tiny,2,,aten::view,"[[2401, 3], []]",100
swin-tiny,2,,aten::view,"[[2401, 6], []]",100
swin-tiny,2,,aten::view,"[[2401], []]",600
swin-tiny,2,,aten::view,"[[28, 28], []]",50
swin-tiny,2,,aten::view,"[[32, 49, 192], []]",300
swin-tiny,2,,aten::view,"[[32, 49, 576], []]",100
swin-tiny,2,,aten::view,"[[32, 6, 49, 49], []]",150
swin-tiny,2,,aten::view,"[[392, 1152], []]",300
swin-tiny,2,,aten::view,"[[392, 1536], []]",300
swin-tiny,2,,aten::view,"[[392, 384], []]",600
swin-tiny,2,,aten::view,"[[392], []]",1300
swin-tiny,2,,aten::view,"[[56, 56], []]",50
swin-tiny,2,,aten::view,"[[6272, 288], []]",100
swin-tiny,2,,aten::view,"[[6272, 384], []]",100
swin-tiny,2,,aten::view,"[[6272, 96], []]",200
swin-tiny,2,,aten::view,"[[6272], []]",500
swin-tiny,2,,aten::view,"[[8, 12, 49, 49], []]",450
swin-tiny,2,,aten::view,"[[8, 49, 1152], []]",300
swin-tiny,2,,aten::view,"[[8, 49, 384], []]",900
swin-tiny,2,,aten::view,"[[96], []]",50
swin-tiny,2,,aten::view,"[[98, 2304], []]",100
swin-tiny,2,,aten::view,"[[98, 3072], []]",100
swin-tiny,2,,aten::view,"[[98, 768], []]",200
swin-tiny,2,,aten::view,"[[98], []]",600
swin-tiny,2,,cudadevicesynchronize,[],51
swin-tiny,4,,aten::adaptive_avg_pool2d,"[[4, 768, 7, 7], []]",50
swin-tiny,4,,aten::add,"[[16, 12, 49, 49], [1, 12, 49, 49], []]",300
swin-tiny,4,,aten::add,"[[256, 3, 49, 49], [1, 3, 49, 49], []]",100
swin-tiny,4,,aten::add,"[[4, 14, 14, 384], [4, 14, 14, 384], []]",600
swin-tiny,4,,aten::add,"[[4, 16, 6, 49, 49], [1, 16, 1, 49, 49], []]",50
swin-tiny,4,,aten::add,"[[4, 24, 49, 49], [1, 24, 49, 49], []]",100
swin-tiny,4,,aten::add,"[[4, 28, 28, 192], [4, 28, 28, 192], []]",200
swin-tiny,4,,aten::add,"[[4, 4, 12, 49, 49], [1, 4, 1, 49, 49], []]",150
swin-tiny,4,,aten::add,"[[4, 56, 56, 96], [4, 56, 56, 96], []]",200
swin-tiny,4,,aten::add,"[[4, 64, 3, 49, 49], [1, 64, 1, 49, 49], []]",50
swin-tiny,4,,aten::add,"[[4, 7, 7, 768], [4, 7, 7, 768], []]",200
swin-tiny,4,,aten::add,"[[64, 6, 49, 49], [1, 6, 49, 49], []]",100
swin-tiny,4,,aten::cat,"[[], []]",150
swin-tiny,4,,aten::contiguous,"[[12, 49, 49], []]",300
swin-tiny,4,,aten::contiguous,"[[24, 49, 49], []]",100
swin-tiny,4,,aten::contiguous,"[[3, 49, 49], []]",100
swin-tiny,4,,aten::contiguous,"[[4, 56, 56, 96], []]",50
swin-tiny,4,,aten::contiguous,"[[6, 49, 49], []]",100
swin-tiny,4,,aten::dropout,"[[16, 12, 49, 49], [], []]",300
swin-tiny,4,,aten::dropout,"[[16, 49, 384], [], []]",300
swin-tiny,4,,aten::dropout,"[[256, 3, 49, 49], [], []]",100
swin-tiny,4,,aten::dropout,"[[256, 49, 96], [], []]",100
swin-tiny,4,,aten::dropout,"[[4, 14, 14, 1536], [], []]",300
swin-tiny,4,,aten::dropout,"[[4, 14, 14, 384], [], []]",300
swin-tiny,4,,aten::dropout,"[[4, 24, 49, 49], [], []]",100
swin-tiny,4,,aten::dropout,"[[4, 28, 28, 192], [], []]",100
swin-tiny,4,,aten::dropout,"[[4, 28, 28, 768], [], []]",100
swin-tiny,4,,aten::dropout,"[[4, 49, 768], [], []]",100
swin-tiny,4,,aten::dropout,"[[4, 56, 56, 384], [], []]",100
swin-tiny,4,,aten::dropout,"[[4, 56, 56, 96], [], []]",100
swin-tiny,4,,aten::dropout,"[[4, 7, 7, 3072], [], []]",100
swin-tiny,4,,aten::dropout,"[[4, 7, 7, 768], [], []]",100
swin-tiny,4,,aten::dropout,"[[64, 49, 192], [], []]",100
swin-tiny,4,,aten::dropout,"[[64, 6, 49, 49], [], []]",100
swin-tiny,4,,aten::eq,"[[16, 49, 49], []]",50
swin-tiny,4,,aten::eq,"[[4, 49, 49], []]",150
swin-tiny,4,,aten::eq,"[[64, 49, 49], []]",50
swin-tiny,4,,aten::fill_,"[[14, 14], []]",150
swin-tiny,4,,aten::fill_,"[[21, 21], []]",50
swin-tiny,4,,aten::fill_,"[[21, 3], []]",50
swin-tiny,4,,aten::fill_,"[[21, 4], []]",50
swin-tiny,4,,aten::fill_,"[[28, 28], []]",50
swin-tiny,4,,aten::fill_,"[[3, 21], []]",50
swin-tiny,4,,aten::fill_,"[[3, 3], []]",250
swin-tiny,4,,aten::fill_,"[[3, 49], []]",50
swin-tiny,4,,aten::fill_,"[[3, 4], []]",250
swin-tiny,4,,aten::fill_,"[[3, 7], []]",150
swin-tiny,4,,aten::fill_,"[[4, 21], []]",50
swin-tiny,4,,aten::fill_,"[[4, 3], []]",250
swin-tiny,4,,aten::fill_,"[[4, 49], []]",50
swin-tiny,4,,aten::fill_,"[[4, 4], []]",250
swin-tiny,4,,aten::fill_,"[[4, 7], []]",150
swin-tiny,4,,aten::fill_,"[[49, 3], []]",50
swin-tiny,4,,aten::fill_,"[[49, 49], []]",50
swin-tiny,4,,aten::fill_,"[[49, 4], []]",50
swin-tiny,4,,aten::fill_,"[[56, 56], []]",50
swin-tiny,4,,aten::fill_,"[[7, 3], []]",150
swin-tiny,4,,aten::fill_,"[[7, 4], []]",150
swin-tiny,4,,aten::fill_,"[[7, 7], []]",150
swin-tiny,4,,aten::flatten,"[[4, 768, 1, 1], [], []]",50
swin-tiny,4,,aten::gelu,"[[4, 14, 14, 1536], []]",300
swin-tiny,4,,aten::gelu,"[[4, 28, 28, 768], []]",100
swin-tiny,4,,aten::gelu,"[[4, 56, 56, 384], []]",100
swin-tiny,4,,aten::gelu,"[[4, 7, 7, 3072], []]",100
swin-tiny,4,,aten::index,"[[169, 12], []]",300
swin-tiny,4,,aten::index,"[[169, 24], []]",100
swin-tiny,4,,aten::index,"[[169, 3], []]",100
swin-tiny,4,,aten::index,"[[169, 6], []]",100
swin-tiny,4,,aten::layer_norm,"[[4, 14, 14, 384], [], [384], [384], [], []]",600
swin-tiny,4,,aten::layer_norm,"[[4, 14, 14, 768], [], [768], [768], [], []]",50
swin-tiny,4,,aten::layer_norm,"[[4, 28, 28, 192], [], [192], [192], [], []]",200
swin-tiny,4,,aten::layer_norm,"[[4, 28, 28, 384], [], [384], [384], [], []]",50
swin-tiny,4,,aten::layer_norm,"[[4, 56, 56, 96], [], [96], [96], [], []]",250
swin-tiny,4,,aten::layer_norm,"[[4, 7, 7, 1536], [], [1536], [1536], [], []]",50
swin-tiny,4,,aten::layer_norm,"[[4, 7, 7, 768], [], [768], [768], [], []]",250
swin-tiny,4,,aten::lift_fresh,[[]],2250
swin-tiny,4,,aten::masked_fill,"[[16, 49, 49], [16, 49, 49], []]",100
swin-tiny,4,,aten::masked_fill,"[[4, 49, 49], [4, 49, 49], []]",300
swin-tiny,4,,aten::masked_fill,"[[64, 49, 49], [64, 49, 49], []]",100
swin-tiny,4,,aten::mul,"[[16, 12, 49, 32], []]",300
swin-tiny,4,,aten::mul,"[[256, 3, 49, 32], []]",100
swin-tiny,4,,aten::mul,"[[4, 24, 49, 32], []]",100
swin-tiny,4,,aten::mul,"[[64, 6, 49, 32], []]",100
swin-tiny,4,,aten::ne,"[[16, 49, 49], []]",50
swin-tiny,4,,aten::ne,"[[4, 49, 49], []]",150
swin-tiny,4,,aten::ne,"[[64, 49, 49], []]",50
swin-tiny,4,,aten::new_zeros,"[[16, 49, 384], [], [], [], [], []]",150
swin-tiny,4,,aten::new_zeros,"[[256, 49, 96], [], [], [], [], []]",50
swin-tiny,4,,aten::new_zeros,"[[64, 49, 192], [], [], [], [], []]",50
swin-tiny,4,,aten::pad,"[[4, 14, 14, 384], [], [], []]",350
swin-tiny,4,,aten::pad,"[[4, 28, 28, 192], [], [], []]",150
swin-tiny,4,,aten::pad,"[[4, 56, 56, 96], [], [], []]",150
swin-tiny,4,,aten::pad,"[[4, 7, 7, 768], [], [], []]",100
swin-tiny,4,,aten::permute,"[[16, 49, 3, 12, 32], []]",300
swin-tiny,4,,aten::permute,"[[2, 7, 2, 7], []]",150
swin-tiny,4,,aten::permute,"[[256, 49, 3, 3, 32], []]",100
swin-tiny,4,,aten::permute,"[[4, 1, 1, 7, 7, 768], []]",100
swin-tiny,4,,aten::permute,"[[4, 1, 7, 1, 7, 768], []]",100
swin-tiny,4,,aten::permute,"[[4, 2, 2, 7, 7, 384], []]",300
swin-tiny,4,,aten::permute,"[[4, 2, 7, 2, 7, 384], []]",300
swin-tiny,4,,aten::permute,"[[4, 4, 4, 7, 7, 192], []]",100
swin-tiny,4,,aten::permute,"[[4, 4, 7, 4, 7, 192], []]",100
swin-tiny,4,,aten::permute,"[[4, 49, 3, 24, 32], []]",100
swin-tiny,4,,aten::permute,"[[4, 7, 4, 7], []]",50
swin-tiny,4,,aten::permute,"[[4, 7, 7, 768], []]",50
swin-tiny,4,,aten::permute,"[[4, 8, 7, 8, 7, 96], []]",100
swin-tiny,4,,aten::permute,"[[4, 8, 8, 7, 7, 96], []]",100
swin-tiny,4,,aten::permute,"[[4, 96, 56, 56], []]",50
swin-tiny,4,,aten::permute,"[[49, 49, 12], []]",300
swin-tiny,4,,aten::permute,"[[49, 49, 24], []]",100
swin-tiny,4,,aten::permute,"[[49, 49, 3], []]",100
swin-tiny,4,,aten::permute,"[[49, 49, 6], []]",100
swin-tiny,4,,aten::permute,"[[64, 49, 3, 6, 32], []]",100
swin-tiny,4,,aten::permute,"[[8, 7, 8, 7], []]",50
swin-tiny,4,,aten::reshape,"[[16, 12, 32, 49], []]",300
swin-tiny,4,,aten::reshape,"[[16, 12, 49, 32], []]",600
swin-tiny,4,,aten::reshape,"[[16, 12, 49, 49], []]",300
swin-tiny,4,,aten::reshape,"[[16, 49, 1152], []]",300
swin-tiny,4,,aten::reshape,"[[16, 49, 12, 32], []]",300
swin-tiny,4,,aten::reshape,"[[16, 49, 384], []]",600
swin-tiny,4,,aten::reshape,"[[2, 2, 7, 7], []]",150
swin-tiny,4,,aten::reshape,"[[2401], []]",600
swin-tiny,4,,aten::reshape,"[[256, 3, 32, 49], []]",100
swin-tiny,4,,aten::reshape,"[[256, 3, 49, 32], []]",200
swin-tiny,4,,aten::reshape,"[[256, 3, 49, 49], []]",100
swin-tiny,4,,aten::reshape,"[[256, 49, 288], []]",100
swin-tiny,4,,aten::reshape,"[[256, 49, 3, 32], []]",100
swin-tiny,4,,aten::reshape,"[[256, 49, 96], []]",200
swin-tiny,4,,aten::reshape,"[[4, 1, 1, 7, 7, 768], []]",100
swin-tiny,4,,aten::reshape,"[[4, 1, 7, 1, 7, 768], []]",100
swin-tiny,4,,aten::reshape,"[[4, 14, 14, 1536], []]",300
swin-tiny,4,,aten::reshape,"[[4, 14, 14, 384], []]",300
swin-tiny,4,,aten::reshape,"[[4, 14, 14, 768], []]",50
swin-tiny,4,,aten::reshape,"[[4, 2, 2, 7, 7, 384], []]",300
swin-tiny,4,,aten::reshape,"[[4, 2, 7, 2, 7, 384], []]",300
swin-tiny,4,,aten::reshape,"[[4, 24, 32, 49], []]",100
swin-tiny,4,,aten::reshape,"[[4, 24, 49, 32], []]",200
swin-tiny,4,,aten::reshape,"[[4, 24, 49, 49], []]",100
swin-tiny,4,,aten::reshape,"[[4, 28, 28, 192], []]",100
swin-tiny,4,,aten::reshape,"[[4, 28, 28, 384], []]",50
swin-tiny,4,,aten::reshape,"[[4, 28, 28, 768], []]",100
swin-tiny,4,,aten::reshape,"[[4, 4, 4, 7, 7, 192], []]",100
swin-tiny,4,,aten::reshape,"[[4, 4, 7, 4, 7, 192], []]",100
swin-tiny,4,,aten::reshape,"[[4, 4, 7, 7], []]",50
swin-tiny,4,,aten::reshape,"[[4, 49, 2304], []]",100
swin-tiny,4,,aten::reshape,"[[4, 49, 24, 32], []]",100
swin-tiny,4,,aten::reshape,"[[4, 49, 768], []]",200
swin-tiny,4,,aten::reshape,"[[4, 56, 56, 384], []]",100
swin-tiny,4,,aten::reshape,"[[4, 56, 56, 96], []]",100
swin-tiny,4,,aten::reshape,"[[4, 7, 7, 1536], []]",50
swin-tiny,4,,aten::reshape,"[[4, 7, 7, 3072], []]",100
swin-tiny,4,,aten::reshape,"[[4, 7, 7, 768], []]",100
swin-tiny,4,,aten::reshape,"[[4, 8, 7, 8, 7, 96], []]",100
swin-tiny,4,,aten::reshape,"[[4, 8, 8, 7, 7, 96], []]",100
swin-tiny,4,,aten::reshape,"[[64, 49, 192], []]",200
swin-tiny,4,,aten::reshape,"[[64, 49, 576], []]",100
swin-tiny,4,,aten::reshape,"[[64, 49, 6, 32], []]",100
swin-tiny,4,,aten::reshape,"[[64, 6, 32, 49], []]",100
swin-tiny,4,,aten::reshape,"[[64, 6, 49, 32], []]",200
swin-tiny,4,,aten::reshape,"[[64, 6, 49, 49], []]",100
swin-tiny,4,,aten::reshape,"[[8, 8, 7, 7], []]",50
swin-tiny,4,,aten::reshape,"[[96], []]",50
swin-tiny,4,,aten::roll,"[[4, 14, 14, 384], [], []]",900
swin-tiny,4,,aten::roll,"[[4, 28, 28, 192], [], []]",300
swin-tiny,4,,aten::roll,"[[4, 56, 56, 96], [], []]",300
swin-tiny,4,,aten::select,"[[3, 16, 12, 49, 32], [], []]",900
swin-tiny,4,,aten::select,"[[3, 256, 3, 49, 32], [], []]",300
swin-tiny,4,,aten::select,"[[3, 4, 24, 49, 32], [], []]",300
swin-tiny,4,,aten::select,"[[3, 64, 6, 49, 32], [], []]",300
swin-tiny,4,,aten::slice,"[[14, 14], [], [], [], []]",1350
swin-tiny,4,,aten::slice,"[[21, 28], [], [], [], []]",150
swin-tiny,4,,aten::slice,"[[28, 28], [], [], [], []]",450
swin-tiny,4,,aten::slice,"[[3, 14], [], [], [], []]",450
swin-tiny,4,,aten::slice,"[[3, 28], [], [], [], []]",150
swin-tiny,4,,aten::slice,"[[3, 56], [], [], [], []]",150
swin-tiny,4,,aten::slice,"[[4, 14, 14, 192], [], [], [], []]",200
swin-tiny,4,,aten::slice,"[[4, 14, 14, 384], [], [], [], []]",800
swin-tiny,4,,aten::slice,"[[4, 14, 28, 192], [], [], [], []]",200
swin-tiny,4,,aten::slice,"[[4, 14], [], [], [], []]",450
swin-tiny,4,,aten::slice,"[[4, 28, 28, 192], [], [], [], []]",400
swin-tiny,4,,aten::slice,"[[4, 28, 28, 96], [], [], [], []]",200
swin-tiny,4,,aten::slice,"[[4, 28, 56, 96], [], [], [], []]",200
swin-tiny,4,,aten::slice,"[[4, 28], [], [], [], []]",150
swin-tiny,4,,aten::slice,"[[4, 56, 56, 96], [], [], [], []]",400
swin-tiny,4,,aten::slice,"[[4, 56], [], [], [], []]",150
swin-tiny,4,,aten::slice,"[[4, 7, 14, 384], [], [], [], []]",200
swin-tiny,4,,aten::slice,"[[4, 7, 7, 384], [], [], [], []]",200
swin-tiny,4,,aten::slice,"[[4, 7, 7, 768], [], [], [], []]",200
swin-tiny,4,,aten::slice,"[[49, 56], [], [], [], []]",150
swin-tiny,4,,aten::slice,"[[56, 56], [], [], [], []]",450
swin-tiny,4,,aten::slice,"[[7, 14], [], [], [], []]",450
swin-tiny,4,,aten::softmax,"[[16, 12, 49, 49], [], []]",300
swin-tiny,4,,aten::softmax,"[[256, 3, 49, 49], [], []]",100
swin-tiny,4,,aten::softmax,"[[4, 24, 49, 49], [], []]",100
swin-tiny,4,,aten::softmax,"[[64, 6, 49, 49], [], []]",100
swin-tiny,4,,aten::sub,"[[16, 1, 49], [16, 49, 1], []]",50
swin-tiny,4,,aten::sub,"[[4, 1, 49], [4, 49, 1], []]",150
swin-tiny,4,,aten::sub,"[[64, 1, 49], [64, 49, 1], []]",50
swin-tiny,4,,aten::transpose,"[[1000, 768], [], []]",50
swin-tiny,4,,aten::transpose,"[[1152, 384], [], []]",300
swin-tiny,4,,aten::transpose,"[[1536, 384], [], []]",300
swin-tiny,4,,aten::transpose,"[[16, 12, 49, 32], [], []]",600
swin-tiny,4,,aten::transpose,"[[192, 192], [], []]",100
swin-tiny,4,,aten::transpose,"[[192, 384], [], []]",50
swin-tiny,4,,aten::transpose,"[[192, 768], [], []]",100
swin-tiny,4,,aten::transpose,"[[2304, 768], [], []]",100
swin-tiny,4,,aten::transpose,"[[256, 3, 49, 32], [], []]",200
swin-tiny,4,,aten::transpose,"[[288, 96], [], []]",100
swin-tiny,4,,aten::transpose,"[[3072, 768], [], []]",100
swin-tiny,4,,aten::transpose,"[[384, 1536], [], []]",300
swin-tiny,4,,aten::transpose,"[[384, 384], [], []]",300
swin-tiny,4,,aten::transpose,"[[384, 768], [], []]",50
swin-tiny,4,,aten::transpose,"[[384, 96], [], []]",100
swin-tiny,4,,aten::transpose,"[[4, 24, 49, 32], [], []]",200
swin-tiny,4,,aten::transpose,"[[576, 192], [], []]",100
swin-tiny,4,,aten::transpose,"[[64, 6, 49, 32], [], []]",200
swin-tiny,4,,aten::transpose,"[[768, 1536], [], []]",50
swin-tiny,4,,aten::transpose,"[[768, 192], [], []]",100
swin-tiny,4,,aten::transpose,"[[768, 3072], [], []]",100
swin-tiny,4,,aten::transpose,"[[768, 768], [], []]",100
swin-tiny,4,,aten::transpose,"[[96, 384], [], []]",100
swin-tiny,4,,aten::transpose,"[[96, 96], [], []]",100
swin-tiny,4,,aten::unsqueeze,"[[12, 49, 49], []]",300
swin-tiny,4,,aten::unsqueeze,"[[16, 1, 49, 49], []]",50
swin-tiny,4,,aten::unsqueeze,"[[16, 49, 49], []]",50
swin-tiny,4,,aten::unsqueeze,"[[16, 49], []]",100
swin-tiny,4,,aten::unsqueeze,"[[24, 49, 49], []]",100
swin-tiny,4,,aten::unsqueeze,"[[3, 49, 49], []]",100
swin-tiny,4,,aten::unsqueeze,"[[4, 1, 49, 49], []]",150
swin-tiny,4,,aten::unsqueeze,"[[4, 49, 49], []]",150
swin-tiny,4,,aten::unsqueeze,"[[4, 49], []]",300
swin-tiny,4,,aten::unsqueeze,"[[6, 49, 49], []]",100
swin-tiny,4,,aten::unsqueeze,"[[64, 1, 49, 49], []]",50
swin-tiny,4,,aten::unsqueeze,"[[64, 49, 49], []]",50
swin-tiny,4,,aten::unsqueeze,"[[64, 49], []]",100
swin-tiny,4,,aten::view,"[[12544, 288], []]",100
swin-tiny,4,,aten::view,"[[12544, 384], []]",100
swin-tiny,4,,aten::view,"[[12544, 96], []]",200
swin-tiny,4,,aten::view,"[[12544], []]",500
swin-tiny,4,,aten::view,"[[14, 14], []]",150
swin-tiny,4,,aten::view,"[[16, 12, 49, 49], []]",450
swin-tiny,4,,aten::view,"[[16, 49, 1152], []]",300
swin-tiny,4,,aten::view,"[[16, 49, 384], []]",900
swin-tiny,4,,aten::view,"[[196, 2304], []]",100
swin-tiny,4,,aten::view,"[[196, 3072], []]",100
swin-tiny,4,,aten::view,"[[196, 768], []]",200
swin-tiny,4,,aten::view,"[[196], []]",600
swin-tiny,4,,aten::view,"[[2401, 12], []]",300
swin-tiny,4,,aten::view,"[[2401, 24], []]",100
swin-tiny,4,,aten::view,"[[2401, 3], []]",100
swin-tiny,4,,aten::view,"[[2401, 6], []]",100
swin-tiny,4,,aten::view,"[[2401], []]",600
swin-tiny,4,,aten::view,"[[256, 3, 49, 49], []]",150
swin-tiny,4,,aten::view,"[[256, 49, 288], []]",100
swin-tiny,4,,aten::view,"[[256, 49, 96], []]",300
swin-tiny,4,,aten::view,"[[28, 28], []]",50
swin-tiny,4,,aten::view,"[[3136, 192], []]",200
swin-tiny,4,,aten::view,"[[3136, 576], []]",100
swin-tiny,4,,aten::view,"[[3136, 768], []]",100
swin-tiny,4,,aten::view,"[[3136], []]",500
swin-tiny,4,,aten::view,"[[4, 1, 1, 7, 7, 768], []]",100
swin-tiny,4,,aten::view,"[[4, 1, 7, 1, 7, 768], []]",100
swin-tiny,4,,aten::view,"[[4, 14, 14, 1536], []]",300
swin-tiny,4,,aten::view,"[[4, 14, 14, 384], []]",600
swin-tiny,4,,aten::view,"[[4, 14, 14, 768], []]",50
swin-tiny,4,,aten::view,"[[4, 16, 6, 49, 49], []]",50
swin-tiny,4,,aten::view,"[[4, 24, 49, 49], []]",100
